メッシュコード,latitude,longitude,都道府県,市区町村,測定日時,radiation
5740_0557_08,38.041740,140.723700,宮城県,柴田郡大河原町,2016-09-01 13:14,9.5E-02
5640_4719_64,37.680260,140.993200,福島県,南相馬市,2016-09-01 13:14,7.7E-02
5640_2451_26,37.543385,140.520600,福島県,二本松市,2016-09-01 13:16,2.2E-01
5640_4497_58,37.746655,140.597810,福島県,伊達市,2016-09-01 13:17,2.0E-01
5540_4365_14,37.051178,140.443250,福島県,東白川郡鮫川村,2016-09-01 13:18,1.2E-01
5540_7304_80,37.257008,140.426100,福島県,須賀川市,2016-09-01 13:20,1.2E-01
5540_7303_54,37.254642,140.417700,福島県,須賀川市,2016-09-01 13:20,8.1E-02
5540_7517_53,37.263065,140.717090,福島県,いわき市,2016-09-01 13:22,1.0E-01
5540_6303_43,37.170036,140.417430,福島県,石川郡石川町,2016-09-01 13:24,8.2E-02
5640_4708_18,37.668327,140.985400,福島県,南相馬市,2016-09-01 13:25,1.6E-01
5540_5395_75,37.164470,140.444090,福島県,石川郡石川町,2016-09-01 13:25,1.0E-01
5640_4498_94,37.749443,140.605350,福島県,伊達市,2016-09-01 13:26,1.8E-01
5640_2348_34,37.536552,140.480180,福島県,二本松市,2016-09-01 13:26,2.1E-01
5540_4379_63,37.063600,140.492070,福島県,東白川郡鮫川村,2016-09-01 13:26,1.1E-01
5640_3798_15,37.659904,140.981340,福島県,南相馬市,2016-09-01 13:30,1.4E-01
5540_4367_13,37.051230,140.466260,福島県,東白川郡鮫川村,2016-09-01 13:32,8.0E-02
5540_7518_61,37.264040,140.726350,福島県,いわき市,2016-09-01 13:33,1.5E-01
5640_3787_06,37.650570,140.970280,福島県,南相馬市,2016-09-01 13:36,1.9E-01
5740_0558_94,38.049236,140.730400,宮城県,柴田郡大河原町,2016-09-01 13:37,9.7E-02
5640_5409_01,37.750570,140.614300,福島県,伊達市,2016-09-01 13:37,2.7E-01
5640_2348_50,37.538033,140.475170,福島県,二本松市,2016-09-01 13:37,4.6E-01
5640_1247_44,37.453556,140.343000,福島県,郡山市,2016-09-01 13:39,1.3E-01
5540_4366_56,37.054363,140.458680,福島県,東白川郡鮫川村,2016-09-01 13:39,1.1E-01
5540_6394_84,37.248913,140.431200,福島県,須賀川市,2016-09-01 13:43,9.7E-02
5540_6393_43,37.245296,140.417360,福島県,須賀川市,2016-09-01 13:44,1.3E-01
5640_3797_64,37.663530,140.968050,福島県,南相馬市,2016-09-01 13:45,1.9E-01
5640_6577_96,37.899605,140.721130,宮城県,伊具郡丸森町,2016-09-01 13:47,1.6E-01
5540_3359_03,36.958725,140.491300,福島県,東白川郡塙町,2016-09-01 13:47,1.3E-01
5540_3349_95,36.958010,140.494110,福島県,東白川郡塙町,2016-09-01 13:47,1.2E-01
5640_5408_18,37.751434,140.610080,福島県,伊達市,2016-09-01 13:48,3.7E-01
5540_3348_02,36.950630,140.477970,福島県,東白川郡塙町,2016-09-01 13:48,5.8E-02
5540_5394_65,37.163467,140.432160,福島県,石川郡石川町,2016-09-01 13:48,1.1E-01
5540_5392_86,37.165360,140.408230,福島県,石川郡石川町,2016-09-01 13:49,8.5E-02
5640_1237_06,37.441710,140.346180,福島県,郡山市,2016-09-01 13:50,1.4E-01
5740_0568_58,38.054195,140.736180,宮城県,柴田郡大河原町,2016-09-01 13:51,7.0E-02
5540_6384_68,37.239100,140.435150,福島県,須賀川市,2016-09-01 13:54,1.0E-01
5640_1227_96,37.441257,140.345870,福島県,郡山市,2016-09-01 13:56,1.8E-01
5640_6587_31,37.903070,140.714520,宮城県,伊具郡丸森町,2016-09-01 13:57,1.4E-01
5540_3347_31,36.953186,140.464070,福島県,東白川郡塙町,2016-09-01 13:57,8.6E-02
5640_4707_31,37.669266,140.963800,福島県,南相馬市,2016-09-01 13:58,2.3E-01
5640_5407_48,37.754013,140.598340,福島県,伊達市,2016-09-01 14:01,5.3E-01
5740_0569_26,38.052320,140.745540,宮城県,柴田郡大河原町,2016-09-01 14:03,9.0E-02
5640_6585_54,37.904984,140.693070,宮城県,伊具郡丸森町,2016-09-01 14:04,1.1E-01
5640_1238_34,37.444350,140.356020,福島県,郡山市,2016-09-01 14:04,3.3E-01
5540_3356_28,36.960090,140.460070,福島県,東白川郡塙町,2016-09-01 14:05,8.6E-02
5640_5418_66,37.763405,140.608100,福島県,伊達市,2016-09-01 14:12,3.4E-01
5540_7526_57,37.271156,140.709370,福島県,いわき市,2016-09-01 14:12,6.9E-02
5640_6595_44,37.911922,140.692960,宮城県,伊具郡丸森町,2016-09-01 14:14,1.4E-01
5640_4706_28,37.668686,140.961140,福島県,南相馬市,2016-09-01 14:14,2.2E-01
5740_0559_45,38.045742,140.744110,宮城県,柴田郡大河原町,2016-09-01 14:15,8.4E-02
5640_5419_71,37.764183,140.614730,福島県,伊達市,2016-09-01 14:20,3.7E-01
5540_3346_56,36.954820,140.457760,福島県,東白川郡塙町,2016-09-01 14:22,1.0E-01
5640_6594_58,37.913230,140.685400,宮城県,伊具郡丸森町,2016-09-01 14:23,1.4E-01
5640_3796_15,37.659960,140.956790,福島県,南相馬市,2016-09-01 14:23,1.7E-01
5740_0548_18,38.034508,140.735690,宮城県,柴田郡大河原町,2016-09-01 14:24,9.5E-02
5640_1228_45,37.436806,140.357150,福島県,郡山市,2016-09-01 14:25,2.8E-01
5540_5362_95,37.141113,140.406480,福島県,石川郡石川町,2016-09-01 14:28,5.8E-02
5540_5361_74,37.139780,140.393540,福島県,石川郡石川町,2016-09-01 14:28,1.0E-01
5640_5428_38,37.769590,140.610520,福島県,伊達市,2016-09-01 14:29,3.0E-01
5540_5371_06,37.141724,140.395360,福島県,石川郡石川町,2016-09-01 14:29,1.0E-01
5740_0549_10,38.034817,140.737640,宮城県,柴田郡大河原町,2016-09-01 14:30,6.8E-02
5540_3336_75,36.948036,140.457350,福島県,東白川郡塙町,2016-09-01 14:31,8.8E-02
5640_7505_73,37.922970,140.691910,宮城県,伊具郡丸森町,2016-09-01 14:33,1.2E-01
5640_7535_23,37.943687,140.691390,宮城県,伊具郡丸森町,2016-09-01 14:34,1.4E-01
5640_3786_33,37.653214,140.954590,福島県,南相馬市,2016-09-01 14:34,1.3E-01
5640_5429_94,37.774910,140.618420,福島県,伊達市,2016-09-01 14:38,1.8E-01
5640_3785_45,37.654003,140.944180,福島県,南相馬市,2016-09-01 14:40,2.2E-01
5640_3795_54,37.662860,140.943190,福島県,南相馬市,2016-09-01 14:47,3.0E-01
5640_1218_44,37.429054,140.356220,福島県,郡山市,2016-09-01 14:54,9.5E-02
5640_4705_35,37.669655,140.944430,福島県,南相馬市,2016-09-01 14:58,2.4E-01
5640_6582_19,37.901430,140.662110,宮城県,伊具郡丸森町,2016-09-01 15:06,1.2E-01
5540_5373_22,37.143387,140.415880,福島県,石川郡石川町,2016-09-01 15:08,1.0E-01
5540_5372_10,37.142807,140.400130,福島県,石川郡石川町,2016-09-01 15:08,9.2E-02
5640_5416_98,37.766230,140.585250,福島県,伊達市,2016-09-01 15:10,1.8E-01
5540_7515_11,37.259766,140.689730,福島県,いわき市,2016-09-01 15:13,1.1E-01
5640_6583_92,37.907690,140.665100,宮城県,伊具郡丸森町,2016-09-01 15:17,2.0E-01
5640_1217_57,37.429270,140.346620,福島県,郡山市,2016-09-01 15:22,1.5E-01
5540_7505_71,37.256230,140.689620,福島県,いわき市,2016-09-01 15:23,1.1E-01
5540_7525_27,37.268593,140.696610,福島県,いわき市,2016-09-01 15:27,1.0E-01
5640_1207_48,37.420406,140.348100,福島県,郡山市,2016-09-01 15:31,1.6E-01
5540_6595_74,37.248260,140.693590,福島県,いわき市,2016-09-01 15:37,1.0E-01
5640_1208_52,37.420845,140.352900,福島県,郡山市,2016-09-01 15:45,1.3E-01
5540_5381_64,37.155678,140.393360,福島県,石川郡石川町,2016-09-01 15:47,7.5E-02
5540_6584_79,37.239630,140.687150,福島県,いわき市,2016-09-01 15:48,1.1E-01
5540_5393_04,37.158386,140.418660,福島県,石川郡石川町,2016-09-01 15:48,9.7E-02
5640_0297_77,37.414380,140.347120,福島県,郡山市,2016-09-01 15:57,9.5E-02
5540_5382_51,37.154580,140.402240,福島県,石川郡石川町,2016-09-01 16:00,1.0E-01
5540_5383_43,37.153534,140.416520,福島県,石川郡石川町,2016-09-01 16:08,1.3E-01
5640_4478_65,37.730670,140.607400,福島県,伊達市,2016-09-01 16:40,1.5E-01
5640_5417_86,37.765686,140.595750,福島県,伊達市,2016-09-01 17:08,3.8E-01
5640_2130_00,37.525806,140.125260,福島県,耶麻郡猪苗代町,2016-09-02 08:55,6.3E-02
5740_0541_76,38.039200,140.645550,宮城県,刈田郡蔵王町,2016-09-02 08:58,5.9E-02
5540_3305_59,36.921406,140.449630,福島県,東白川郡塙町,2016-09-02 09:02,9.2E-02
5640_2120_05,37.517030,140.131730,福島県,耶麻郡猪苗代町,2016-09-02 09:04,9.5E-02
5540_4359_28,37.043420,140.498410,福島県,東白川郡鮫川村,2016-09-02 09:04,1.0E-01
5740_0542_82,38.040340,140.653410,宮城県,刈田郡蔵王町,2016-09-02 09:05,8.6E-02
5540_6364_98,37.224180,140.435180,福島県,石川郡玉川村,2016-09-02 09:05,2.2E-01
5640_4573_24,37.726913,140.667900,福島県,伊達市,2016-09-02 09:07,9.1E-01
5540_3306_11,36.918000,140.452270,福島県,東白川郡塙町,2016-09-02 09:07,9.4E-02
5540_6588_42,37.236786,140.728040,福島県,いわき市,2016-09-02 09:08,1.6E-01
5540_6691_52,37.246010,140.765700,福島県,いわき市,2016-09-02 09:09,3.9E-01
5640_2110_95,37.516170,140.132050,福島県,耶麻郡猪苗代町,2016-09-02 09:12,9.5E-02
5540_2396_65,36.913800,140.457240,福島県,東白川郡塙町,2016-09-02 09:12,7.6E-02
5540_4349_73,37.039510,140.491420,福島県,東白川郡鮫川村,2016-09-02 09:14,1.2E-01
5640_4551_83,37.715763,140.641920,福島県,伊達市,2016-09-02 09:15,3.0E-01
5740_0552_41,38.045490,140.651690,宮城県,刈田郡蔵王町,2016-09-02 09:17,1.1E-01
5540_6681_11,37.234478,140.764510,福島県,いわき市,2016-09-02 09:17,1.8E-01
5540_6578_84,37.231827,140.730590,福島県,いわき市,2016-09-02 09:17,1.8E-01
5540_2386_67,36.905110,140.459900,福島県,東白川郡塙町,2016-09-02 09:19,8.8E-02
5540_6354_46,37.211970,140.433100,福島県,石川郡玉川村,2016-09-02 09:21,1.6E-01
5540_4450_17,37.042656,140.509840,福島県,東白川郡鮫川村,2016-09-02 09:22,1.4E-01
5540_2387_41,36.903584,140.464340,福島県,東白川郡塙町,2016-09-02 09:23,8.2E-02
5740_0562_33,38.052845,140.654450,宮城県,刈田郡蔵王町,2016-09-02 09:29,5.1E-02
5540_6344_69,37.205215,140.437070,福島県,石川郡玉川村,2016-09-02 09:29,1.2E-01
5540_4440_55,37.037895,140.507020,福島県,東白川郡鮫川村,2016-09-02 09:32,8.2E-02
5540_5319_37,37.094513,140.497300,福島県,石川郡石川町,2016-09-02 09:33,1.2E-01
5540_5309_28,37.085518,140.497670,福島県,石川郡石川町,2016-09-02 09:33,1.1E-01
5540_6345_52,37.204914,140.440920,福島県,石川郡玉川村,2016-09-02 09:34,1.1E-01
5640_3778_54,37.646603,140.980670,福島県,南相馬市,2016-09-02 09:35,1.7E-01
5640_1674_64,37.480730,140.805560,福島県,双葉郡葛尾村,2016-09-02 09:35,2.4E-01
5740_0561_19,38.051640,140.649900,宮城県,刈田郡蔵王町,2016-09-02 09:36,6.2E-02
5640_1682_37,37.486404,140.784840,福島県,双葉郡葛尾村,2016-09-02 09:36,5.2E-01
5640_1693_20,37.493866,140.787960,福島県,双葉郡葛尾村,2016-09-02 09:36,1.8E-01
5640_2457_86,37.548440,140.595050,福島県,二本松市,2016-09-02 09:37,2.5E-01
5640_1660_36,37.469680,140.758290,福島県,田村市,2016-09-02 09:37,4.7E-01
5640_1672_82,37.481922,140.777850,福島県,双葉郡葛尾村,2016-09-02 09:37,4.1E-01
5640_1670_89,37.481697,140.762160,福島県,田村市,2016-09-02 09:37,1.5E-01
5640_1692_37,37.494360,140.784040,福島県,双葉郡葛尾村,2016-09-02 09:37,3.4E-01
5640_1681_52,37.488090,140.765080,福島県,双葉郡葛尾村,2016-09-02 09:38,3.9E-01
5640_1681_10,37.484364,140.762510,福島県,双葉郡葛尾村,2016-09-02 09:38,5.1E-01
5540_4441_24,37.035812,140.518400,福島県,東白川郡鮫川村,2016-09-02 09:39,1.3E-01
5640_7620_47,37.937496,140.759260,宮城県,伊具郡丸森町,2016-09-02 09:41,1.5E-01
5540_6559_08,37.208570,140.748350,福島県,いわき市,2016-09-02 09:42,8.4E-02
5640_7529_48,37.937435,140.748050,宮城県,伊具郡丸森町,2016-09-02 09:43,1.3E-01
5640_2121_56,37.521225,140.145460,福島県,耶麻郡猪苗代町,2016-09-02 09:43,8.4E-02
5540_6671_60,37.230495,140.763210,福島県,いわき市,2016-09-02 09:43,2.1E-01
5540_6670_46,37.228474,140.758680,福島県,いわき市,2016-09-02 09:43,1.7E-01
5540_6579_23,37.227060,140.741780,福島県,いわき市,2016-09-02 09:44,1.7E-01
5640_2467_45,37.553673,140.593860,福島県,二本松市,2016-09-02 09:45,2.7E-01
5640_1675_01,37.475513,140.814710,福島県,双葉郡葛尾村,2016-09-02 09:45,1.7E-01
5540_6336_33,37.194798,140.454930,福島県,石川郡玉川村,2016-09-02 09:45,9.9E-02
5540_5329_31,37.102720,140.489120,福島県,石川郡石川町,2016-09-02 09:47,1.2E-01
5540_5318_16,37.092766,140.483170,福島県,石川郡石川町,2016-09-02 09:47,1.4E-01
5640_1675_04,37.475330,140.817640,福島県,双葉郡葛尾村,2016-09-02 09:48,4.3E-01
5740_0571_14,38.059856,140.643170,宮城県,刈田郡蔵王町,2016-09-02 09:51,8.4E-02
5640_7630_28,37.943367,140.760440,宮城県,伊具郡丸森町,2016-09-02 09:51,1.4E-01
5640_1665_92,37.474483,140.816120,福島県,双葉郡葛尾村,2016-09-02 09:51,3.2E-01
5540_6335_25,37.193848,140.444560,福島県,石川郡玉川村,2016-09-02 09:52,8.1E-02
5640_2477_01,37.558903,140.589550,福島県,二本松市,2016-09-02 09:53,2.5E-01
5640_2111_85,37.515003,140.144210,福島県,耶麻郡猪苗代町,2016-09-02 09:55,8.6E-02
5640_7631_00,37.941895,140.763550,宮城県,伊具郡丸森町,2016-09-02 09:56,1.5E-01
5640_2101_97,37.507850,140.146640,福島県,耶麻郡猪苗代町,2016-09-02 10:00,8.4E-02
5540_6334_66,37.197365,140.432750,福島県,石川郡玉川村,2016-09-02 10:00,7.4E-02
5740_0570_58,38.062683,140.635470,宮城県,刈田郡蔵王町,2016-09-02 10:01,7.3E-02
5540_2399_27,36.910404,140.496320,福島県,東白川郡塙町,2016-09-02 10:02,1.2E-01
5640_2466_93,37.557865,140.579350,福島県,二本松市,2016-09-02 10:04,4.6E-01
5640_2102_60,37.505196,140.150240,福島県,耶麻郡猪苗代町,2016-09-02 10:05,7.4E-02
5740_0581_61,38.071870,140.639100,宮城県,刈田郡蔵王町,2016-09-02 10:08,1.0E-01
5640_7621_13,37.934513,140.767010,宮城県,伊具郡丸森町,2016-09-02 10:08,1.6E-01
5540_2480_31,36.902946,140.501250,福島県,東白川郡塙町,2016-09-02 10:08,8.6E-02
5640_1634_42,37.445755,140.803680,福島県,田村市,2016-09-02 10:09,2.7E-01
5540_6333_52,37.195892,140.415280,福島県,石川郡玉川村,2016-09-02 10:09,8.4E-02
5640_2476_32,37.561340,140.578320,福島県,二本松市,2016-09-02 10:10,2.3E-01
5540_5317_48,37.095047,140.472660,福島県,石川郡石川町,2016-09-02 10:12,1.2E-01
5540_5308_76,37.089783,140.483670,福島県,石川郡石川町,2016-09-02 10:12,1.0E-01
5540_5307_32,37.086266,140.465710,福島県,石川郡浅川町,2016-09-02 10:12,1.1E-01
5640_3776_15,37.642570,140.957370,福島県,南相馬市,2016-09-02 10:13,1.9E-01
5540_2389_36,36.903023,140.495830,福島県,東白川郡塙町,2016-09-02 10:13,1.1E-01
5740_0580_75,38.072933,140.631380,宮城県,刈田郡蔵王町,2016-09-02 10:14,6.8E-02
5640_3777_10,37.642520,140.963380,福島県,南相馬市,2016-09-02 10:14,1.0E-01
5540_6332_69,37.196728,140.412310,福島県,石川郡玉川村,2016-09-02 10:14,9.4E-02
5640_4552_20,37.710217,140.650470,福島県,伊達市,2016-09-02 10:16,2.9E-01
5540_4443_35,37.035904,140.544950,福島県,東白川郡鮫川村,2016-09-02 10:16,1.4E-01
5640_2486_32,37.569225,140.578370,福島県,二本松市,2016-09-02 10:17,1.4E-01
5640_1191_97,37.499410,140.146680,福島県,耶麻郡猪苗代町,2016-09-02 10:17,1.1E-01
5540_4453_31,37.044212,140.539760,福島県,東白川郡鮫川村,2016-09-02 10:17,1.3E-01
5540_4452_20,37.044098,140.525920,福島県,東白川郡鮫川村,2016-09-02 10:17,1.0E-01
5640_7611_03,37.925100,140.766720,宮城県,伊具郡丸森町,2016-09-02 10:18,1.8E-01
5540_6342_16,37.201286,140.408230,福島県,石川郡玉川村,2016-09-02 10:20,9.4E-02
5640_3775_29,37.643720,140.949890,福島県,南相馬市,2016-09-02 10:22,1.1E-01
5540_4444_62,37.038845,140.553360,福島県,東白川郡鮫川村,2016-09-02 10:22,1.4E-01
5640_2487_41,37.570576,140.589980,福島県,二本松市,2016-09-02 10:23,2.8E-01
5540_6660_86,37.223656,140.758240,福島県,いわき市,2016-09-02 10:23,1.4E-01
5540_5327_25,37.101880,140.468920,福島県,石川郡石川町,2016-09-02 10:24,1.2E-01
5740_0592_41,38.078370,140.652270,宮城県,刈田郡蔵王町,2016-09-02 10:25,7.3E-02
5640_7610_19,37.925987,140.762200,宮城県,伊具郡丸森町,2016-09-02 10:25,9.9E-02
5640_1642_53,37.454384,140.779900,福島県,田村市,2016-09-02 10:26,3.4E-01
5640_1655_75,37.464375,140.818880,福島県,田村市,2016-09-02 10:27,4.4E-01
5640_1665_51,37.470974,140.813900,福島県,双葉郡葛尾村,2016-09-02 10:28,4.3E-01
5540_6323_23,37.185830,140.416820,福島県,石川郡玉川村,2016-09-02 10:28,7.4E-02
5640_1643_52,37.454582,140.790630,福島県,田村市,2016-09-02 10:30,2.7E-01
5640_2497_66,37.580147,140.596020,福島県,二本松市,2016-09-02 10:31,2.8E-01
5640_1633_75,37.448154,140.794310,福島県,田村市,2016-09-02 10:31,3.5E-01
5640_1644_22,37.452164,140.803710,福島県,田村市,2016-09-02 10:31,1.6E-01
5640_3766_50,37.637924,140.950990,福島県,南相馬市,2016-09-02 10:33,1.1E-01
5540_6322_54,37.187737,140.405380,福島県,石川郡玉川村,2016-09-02 10:34,7.1E-02
5640_7600_29,37.918713,140.762100,宮城県,伊具郡丸森町,2016-09-02 10:36,1.6E-01
5640_1182_92,37.491050,140.152800,福島県,耶麻郡猪苗代町,2016-09-02 10:36,6.7E-02
5540_4442_07,37.033810,140.534520,福島県,東白川郡鮫川村,2016-09-02 10:36,1.2E-01
5740_0591_84,38.082188,140.642580,宮城県,刈田郡蔵王町,2016-09-02 10:37,7.0E-02
5540_6558_54,37.213123,140.730800,福島県,いわき市,2016-09-02 10:37,1.1E-01
5640_3765_29,37.635210,140.949570,福島県,南相馬市,2016-09-02 10:41,7.1E-02
5640_2496_94,37.582800,140.581100,福島県,二本松市,2016-09-02 10:42,1.5E-01
5540_4423_44,37.020810,140.543320,福島県,東白川郡鮫川村,2016-09-02 10:42,1.2E-01
5540_2398_27,36.910540,140.484280,福島県,東白川郡塙町,2016-09-02 10:43,9.4E-02
5540_2388_15,36.901093,140.481640,福島県,東白川郡塙町,2016-09-02 10:44,8.6E-02
5640_1632_38,37.444298,140.785890,福島県,田村市,2016-09-02 10:45,1.7E-01
5640_1192_06,37.491960,140.158570,福島県,耶麻郡猪苗代町,2016-09-02 10:46,6.5E-02
5540_2377_37,36.894577,140.472370,福島県,東白川郡塙町,2016-09-02 10:46,7.6E-02
5640_4581_82,37.740585,140.640440,福島県,伊達市,2016-09-02 10:47,2.5E-01
5540_4433_16,37.025845,140.546190,福島県,東白川郡鮫川村,2016-09-02 10:48,1.5E-01
5740_0590_53,38.079710,140.629930,宮城県,刈田郡蔵王町,2016-09-02 10:50,8.1E-02
5640_6690_78,37.914740,140.760450,宮城県,伊具郡丸森町,2016-09-02 10:50,9.3E-02
5640_3764_07,37.634030,140.933750,福島県,南相馬市,2016-09-02 10:53,8.5E-02
5640_3407_42,37.586918,140.590000,福島県,二本松市,2016-09-02 10:53,4.4E-01
5640_1183_23,37.485190,140.166630,福島県,耶麻郡猪苗代町,2016-09-02 10:54,1.1E-01
5540_4434_73,37.031494,140.554820,福島県,東白川郡鮫川村,2016-09-02 10:55,1.2E-01
5640_6691_32,37.910927,140.765180,宮城県,伊具郡丸森町,2016-09-02 10:56,9.3E-02
5540_6346_24,37.201694,140.456130,福島県,石川郡玉川村,2016-09-02 10:56,1.2E-01
5540_2378_48,36.895317,140.486160,福島県,東白川郡塙町,2016-09-02 10:57,9.2E-02
5640_1173_94,37.483170,140.168530,福島県,耶麻郡猪苗代町,2016-09-02 10:59,1.1E-01
5640_3744_56,37.621360,140.933600,福島県,南相馬市,2016-09-02 11:00,2.7E-01
5640_3406_75,37.589603,140.582090,福島県,二本松市,2016-09-02 11:00,3.1E-01
5640_1650_12,37.459446,140.752780,福島県,田村市,2016-09-02 11:01,2.3E-01
5540_4424_56,37.021460,140.558230,福島県,東白川郡鮫川村,2016-09-02 11:01,1.2E-01
5640_1622_72,37.439613,140.778240,福島県,田村市,2016-09-02 11:02,1.5E-01
5640_1631_86,37.448433,140.770810,福島県,田村市,2016-09-02 11:02,1.9E-01
5540_6347_56,37.204750,140.470100,福島県,石川郡玉川村,2016-09-02 11:02,1.3E-01
5640_1641_51,37.454674,140.764370,福島県,田村市,2016-09-02 11:03,3.5E-01
5640_1640_87,37.457060,140.758820,福島県,田村市,2016-09-02 11:03,3.7E-01
5740_0572_95,38.066082,140.656520,宮城県,刈田郡蔵王町,2016-09-02 11:04,5.9E-02
5640_3743_88,37.623566,140.922840,福島県,南相馬市,2016-09-02 11:07,6.7E-01
5540_6348_64,37.205520,140.480770,福島県,石川郡玉川村,2016-09-02 11:07,1.4E-01
5640_3416_64,37.596786,140.580750,福島県,二本松市,2016-09-02 11:08,2.2E-01
5640_1184_17,37.484497,140.184860,福島県,耶麻郡猪苗代町,2016-09-02 11:08,8.6E-02
5540_4414_69,37.013367,140.561280,福島県,東白川郡鮫川村,2016-09-02 11:08,9.7E-02
5640_4592_25,37.744140,140.657060,福島県,伊達市,2016-09-02 11:10,3.1E-01
